"hhnum","initintrvmon","startmon","initfinaldays","initialdate_flag","startdate_edit","startlag","matchconsenthh","nonmetro","region","rural","tsstrata","tspsu","hhwgt","targetgroup","resunitsize","hhsize","famsize","numguests","guestspay","hhsizechange","hhsizechild","hhsizemove","hhsizechangeoth","inchhavg_r","inchhavg_flag","pctpovguidehh_r","povguide_hh","povthresh_hh","inchhimp1_r","inchhimp2_r","inchhimp3_r","inchhimp4_r","inchhimp5_r","inchhreported_r","incfamavg_r","povguide_fam","povthresh_fam","incfamreported_r","incworksheet","selfemployhh","selfemployfoodhh","jobchangeany","jobchangecat","earnlessnum_r","earnmorenum_r","earnsamenum","housingown","housingpub","housingsub","liqassets","anyvehicle","vehiclenum","caraccess","largeexp","exprentmrtg_r","exphomeins_r","expproptax_r","exppubtrans_r","expelectric_r","expheatfuel_r","expwastedisp_r","exphealthins_r","expcopay_r","expdoctor_r","exprx_r","expchildcare_r","expchildsupport_r","expadultcare_r","snapnowhh","snapnowreport","snapnowadmin","snapever","snap12mos","snaplastamt_r","snapusualamt","snapdays_initial","snapdays1","snapdays2","snapdays3","snapdays4","snapdays5","snapdays6","snapdays7","snapdays_final","snapdays_initial_u","snapdays1_u","snapdays2_u","snapdays3_u","snapdays4_u","snapdays5_u","snapdays6_u","snapdays7_u","snapdays_final_u","usdafoods","schservebrkfst","wiccategelig","anypregnant","wichh","mealdelivery","mealfacility","adltfsraw","adltfscat","foodsufficient","foodsecureq1","foodsecureq2","foodsecureq3","foodsecureq4","foodsecureq5","foodsecureq6","foodsecureq7","foodsecureq8","foodsecureq9","foodsecureq10","grocerylistfreq","primstoreplaceid","primstoresnaptype","primstoretype","primstoreedit_type","primstoreedit_filltype","primstoredist_s","primstoredist_d","primstoretime_d","primstoredist_w","primstoretime_w","primstoretravelmode","primstoretravelcost","primstoretraveltime","primstoreprices","primstoreproduce","primstoremeat","primstorequality","primstorevariety","primstorespecial","primstoreclose","primstoreloyalty","primstoreothreason","whynotsupermkt1","whynotsupermkt2","whynotsupermkt3","whynotsupermkt4","whynotsupermkt5","whynotsupermkt6","whynotsupermkt7","whynotsupermkt8","whynotsupermkt9","whynotsupermktoth","altstoreplaceid","altstoresnaptype","altstoretype","altstoreedit_type","altstoreedit_filltype","altstorereason","altstoredist_s","altstoredist_d","altstoretime_d","altstoredist_w","altstoretime_w","evershopother","foodstorenum","shopconv","shopbigbox","shopclub","shopdollar","shopbakery","shopmeatfish","shopvegstand","shopanyother","shopothnone","foodpantry","gardenown","gardenelse","farmersmarket","huntfish","dietstatuspr","dietstatushh","healthycost","healthytime","healthytastepr","healthytastehh","eathealthyhh","myplate","myplatefollow","mypyramid","foodpyramid","mypyramidsearch","mypyramidfollow","fruitsveg","nutritionfacts","nutritioneduc","nutritionsearch","anyvegetarian","anylactoseintol","anyfoodallergy","allergywheat","allergymilk","allergyegg","allergyfish","allergyshellfish","allergycorn","allergypeanut","allergyothnut","allergysoy","allergyoth","anydieting","anytobacco","anyillness","fincondition","billrevfreq","billsontimefreq","payaboveminfreq","billpayprob6mos","evicted6mos","utilnotpaid6mos","cashadv6mos","paydayloan6mos","ndinnersouthh","nmealshome","nmealstogether","mealguestany","mealguest_flag","mealguestdays","mealguestdays_flag","mealguestsun","mealguestmon","mealguesttue","mealguestwed","mealguestthu","mealguestfri","mealguestsat","nguestbrkfstsun_r","nguestbrkfstmon_r","nguestbrkfsttue_r","nguestbrkfstwed_r","nguestbrkfstthu_r","nguestbrkfstfri_r","nguestbrkfstsat_r","nguestlunchsun_r","nguestlunchmon_r","nguestlunchtue_r","nguestlunchwed_r","nguestlunchthu_r","nguestlunchfri_r","nguestlunchsat_r","nguestdinnersun_r","nguestdinnermon_r","nguestdinnertue_r","nguestdinnerwed_r","nguestdinnerthu_r","nguestdinnerfri_r","nguestdinnersat_r","nguestsnacksun_r","nguestsnackmon_r","nguestsnacktue_r","nguestsnackwed_r","nguestsnackthu_r","nguestsnackfri_r","nguestsnacksat_r","units12","units34","elig_units1","elig_units2","elig_units3","elig_units4","benest1_hh","benest2_hh","benest3_hh","benest4_hh","feedback1","feedback2","feedback3","feedback4_1","feedback4_2","feedback4_3","feedback4_4","feedback4_5","feedback4_6","feedback4_7","feedback4_8"
105812,11,11,12,0,0,1,1,0,4,0,1,2,4902.76682534439,3,3,3,3,0,0,0,-996,-996,-996,3933.33,0,247.249659507595,1590.83333333333,1496.58333333333,3933.33,3933.33,3933.33,3933.33,3933.33,3933.33,3933.33,1590.83333333333,1496.58333333333,3933.33,1,0,-996,0,-996,-996,-996,-996,1,0,0,1,0,-996,1,0,778,0,0,30,50,36,0,0,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,1,0,-996,0,0,3,3,2,2,2,2,0,-996,0,0,0,-996,-996,4,1093164,"SS",121,,,1.116,1.332,3.97,-996,-996,5,20,20,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1093164,"SS",121,,,1,1.116,1.332,3.97,-996,-996,0,-996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,0,-996,0,0,-996,-996,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,-996,-996,-996,-996,-996,7,3,3,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,1
105813,9,9,8,0,0,1,1,0,2,0,3,54,6117.26057770001,4,3,3,3,0,0,0,-996,-996,-996,525,0,33.0015715034049,1590.83333333333,1541.5,525,525,525,525,525,525,525,1590.83333333333,1541.5,525,0,0,-996,0,-996,-996,-996,-996,1,0,1,1,1,1,-996,0,150,0,0,0,115,20,0,0,0,0,0,0,0,0,1,1,1,-996,-996,12,1,6,7,8,9,10,11,12,13,14,6,7,8,9,10,11,12,13,14,0,1,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,1,1172520,"SM",122,,,2.976,3.149,8.98,-996,-996,1,-996,10,1,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1033288,"SS",121,,,1,4.465,5.096,6.75,-996,-996,0,-996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,1,0,0,-996,1,-996,0,-996,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,6,0,0,0,0,0,0,7,3,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,526,526,526,526,1,2,2,0,0,0,0,0,0,0,1
105815,6,6,9,0,0,1,1,0,1,0,25,40,4410.34893216729,4,4,4,4,0,0,0,-996,-996,-996,0,0,0,1920.83333333333,1940.25,0,0,0,0,0,0,0,1920.83333333333,1940.25,0,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,0,-996,-996,0,800,0,0,-997,250,90,0,0,0,0,0,0,0,0,1,1,1,-996,-996,9,1,12,13,14,15,16,17,18,19,21,12,13,14,15,16,17,18,19,21,0,1,1,0,1,0,0,3,3,2,1,1,2,-998,-996,0,0,0,-996,-996,2,1048759,"SS",121,,,0.896,0.938,5.68,0.938,17.97,1,-996,10,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1103309,"SS",123,,,1,1.328,1.874,8.22,-996,-996,1,5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,-996,0,0,-996,-996,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-998,3,1,0,1,0,0,1,20,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,668,668,668,668,1,1,1,0,0,0,0,0,0,0,1
105832,6,6,8,0,0,1,1,0,4,0,21,50,131488.174582319,3,1,1,1,0,0,0,-996,-996,-996,8000,0,859.444941808415,930.833333333333,917.583333333333,8000,8000,8000,8000,8000,8000,8000,930.833333333333,917.583333333333,8000,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,1,-996,0,1000,100,16.67,0,40,30,0,110,0,0,5,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,3,1165511,"SM",122,,,0.574,0.583,1.3,0.583,13.02,2,-996,10,1,1,1,1,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1112241,"SM",122,,,5,1.28,1.543,4.18,-996,-996,0,-996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-996,0,0,0,-996,1,0,-996,1,-996,0,-996,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,5,-996,-996,-996,-996,-996,-996,7,-996,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
105840,9,9,8,0,0,1,1,0,3,0,20,57,1486.98699065967,4,2,2,2,0,0,1,1,0,0,1161,0,92.0819563780568,1260.83333333333,1281.16666666667,1161,1161,1161,1161,1161,1161,1161,1260.83333333333,1281.16666666667,1161,0,0,-996,1,1,0,1,0,1,0,0,1,1,1,-996,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-996,-996,6,1,21,22,23,24,25,26,27,28,29,21,22,23,24,25,26,27,28,29,0,-996,1,1,1,0,0,0,1,2,3,3,3,-996,-996,-996,-996,-996,-996,-996,1,1091233,"SM",122,,,0.549,0.772,3.23,0.757,14.2,1,-996,5,1,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1086485,"SS",121,,,1,1.639,2.251,5.88,-996,-996,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,-996,0,-996,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,-996,-996,-996,-996,-996,1,1,7,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,136,107,136,107,1,1,1,0,0,0,0,0,0,0,1
105846,9,9,9,0,0,1,1,0,3,0,17,30,5108.21983740612,2,2,2,2,0,0,0,-996,-996,-996,1848,0,146.569729015202,1260.83333333333,1281.16666666667,1848,1848,1848,1848,1848,1848,1848,1260.83333333333,1281.16666666667,1848,1,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,2,-996,1,365,0,0,0,180,0,0,356,40,0,46,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,6,4,2,1,1,1,1,10,0,1,0,0,-996,2,1026428,"SM",122,,,1.227,1.448,5.02,-996,-996,1,-996,5,0,1,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1115055,"SS",121,,,3,1.868,2.438,7.8,-996,-996,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,-996,0,0,-996,-996,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,5,5,1,0,0,0,0,0,5,5,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,237,47,237,47,,1,1,1,0,0,0,0,0,0,1
105856,11,11,9,0,0,1,1,0,2,0,7,12,3980.02307579062,4,3,3,3,0,0,0,-996,-996,-996,4848,0,304.745940282871,1590.83333333333,1496.58333333333,4848,4848,4848,4848,4848,4848,4848,1590.83333333333,1496.58333333333,4848,0,1,0,0,-996,-996,-996,-996,2,-996,-996,3,0,-996,-996,0,0,66.67,183.33,0,350,0,160,-997,0,0,380,0,0,1,1,1,1,-996,-996,1,1,13,14,15,16,17,18,19,20,22,13,14,15,16,17,18,19,20,22,0,-996,0,-996,-996,0,0,0,1,2,3,3,3,-996,-996,-996,-996,-996,-996,-996,4,1080564,"SS",121,,,1.131,1.741,7.18,-996,-996,3,-996,10,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1058578,"SM",122,,,1,3.165,3.813,12.68,-996,-996,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,0,0,0,0,1,0,-996,0,0,-996,-996,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,6,-996,-996,-996,-996,-996,0,14,21,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0
105864,5,5,8,0,0,1,0,0,1,0,25,39,5026.65302263994,3,4,4,4,0,0,0,-996,-996,-996,10500,0,546.637744034707,1920.83333333333,1940.25,10500,10500,10500,10500,10500,10500,10500,1920.83333333333,1940.25,10500,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,2,-996,0,1500,55,0,0,105,0,0,200,0,0,0,0,0,0,0,0,-996,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,0,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,4,1018178,"SM",122,,,0.095,0.799,3.53,0.132,2.63,1,-996,25,0,0,0,0,0,0,1,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,121,0,1,5,-996,-996,-996,-996,-996,1,5,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,1,-996,0,-996,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,3,2,0,0,1,0,0,2,4,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1
105874,8,8,8,0,0,1,1,1,3,1,15,42,45796.1418628045,4,1,1,1,0,0,0,-996,-996,-996,851,0,91.4234556848702,930.833333333333,995.416666666667,851,851,851,851,851,851,851,930.833333333333,995.416666666667,851,1,0,-996,0,-996,-996,-996,-996,3,0,0,1,1,1,-996,0,-996,0,0,0,98,0,0,0,0,0,0,0,0,0,1,1,1,-996,-996,1,1,14,15,16,17,18,19,20,21,22,14,15,16,17,18,19,20,21,22,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1157389,"SS",121,,,7.211,10.811,20.62,-996,-996,1,-996,5,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1054740,"SM",122,,,3,7.202,10.256,21.5,-996,-996,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,-996,1,0,0,-996,1,0,-996,0,0,-996,-996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,0,0,0,0,0,-996,6,-996,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,16,16,16,16,2,6,1,0,0,0,0,0,0,0,1
105880,5,5,10,0,0,1,1,0,3,0,17,30,15310.8353577748,4,4,4,4,0,0,1,1,0,0,1820,0,94.7505422993492,1920.83333333333,1947,1820,1820,1820,1820,1820,1820,1820,1920.83333333333,1947,1820,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,629,0,0,0,72,15,59,0,0,0,0,0,350,0,1,1,1,-996,-996,10,1,22,23,24,25,26,27,28,29,1,22,23,24,25,26,27,28,29,32,0,1,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,2,1170798,"SS",121,,,1.149,1.522,5.25,-996,-996,1,-996,10,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,121,0,1,1,-996,-996,-996,-996,-996,0,-996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,-996,0,0,-996,-996,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,1,0,0,0,0,2,3,2,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,645,515,645,515,1,2,1,0,0,0,0,0,0,0,1
105885,9,9,8,0,0,1,1,0,3,0,16,10,6133.10810331069,1,3,3,3,0,0,0,-996,-996,-996,530.305895828615,1,33.3351008378386,1590.83333333333,1540,390.396049149073,397.043743882634,390.311832576872,1473.7778535345,0,0,530.305895828615,1590.83333333333,1540,0,0,1,0,0,-996,-996,-996,-996,2,-996,-996,-998,1,3,-996,1,-998,-998,-998,0,-997,0,20,0,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,-996,0,0,1,2,2,3,3,2,0,-996,0,0,0,-996,-996,3,1051411,"SS",121,,,0.905,1.76,6.42,1.721,33.3,1,-996,3,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1092866,"SS",121,,,3,1.822,2.494,7.8,-996,-996,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,1,0,1,-996,0,-996,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5,4,6,1,0,0,0,0,1,2,4,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,367,367,367,367,5,2,2,0,0,0,0,0,0,0,1
105892,7,7,27,0,0,1,1,0,1,0,9,48,67245.0839481805,3,1,1,1,0,0,0,-996,-996,-996,1800,0,193.375111906893,930.833333333333,995.416666666667,1800,1800,1800,1800,1800,1800,1800,930.833333333333,995.416666666667,1800,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,600,0,0,0,112,0,0,0,0,125,40,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,6,4,3,2,2,3,1,4,1,1,0,0,-996,1,1005194,"SM",122,,,1.449,1.586,5.77,-996,-996,1,-996,5,1,0,0,0,1,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,,,,3,-996,-996,-996,-996,-996,0,-996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-996,0,1,0,-996,1,0,-996,1,-996,0,-996,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,6,0,0,0,0,0,-996,0,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,1
105896,9,9,8,0,0,1,1,0,2,0,7,12,29411.9617957388,3,4,4,4,0,0,0,-996,-996,-996,6700,0,348.80694143167,1920.83333333333,1940.25,6699.99999999999,6699.99999999999,6699.99999999999,6699.99999999999,6699.99999999999,6700,6700,1920.83333333333,1940.25,6700,1,0,-996,1,1,0,1,0,2,-996,-996,2,1,4,-996,1,1025,0,0,0,250,80,60,300,500,0,100,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,1,1111362,"SS",121,,,1.147,1.324,6.32,-996,-996,1,-996,8,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1005618,"SM",122,,,7,0.227,0.235,2.18,0.235,4.83,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,1,0,1,-996,0,-996,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,0,0,0,0,0,2,3,8,1,0,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1
105905,8,8,9,0,0,1,1,0,2,1,5,25,33590.3130008928,2,1,1,1,0,0,0,-996,-996,-996,1464,0,157.27842435094,930.833333333333,917.583333333333,1464,1464,1464,1464,1464,1464,1464,930.833333333333,917.583333333333,1464,1,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,340,26,0,0,82,0,0,70,0,0,100,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,1,2,2,3,3,2,0,-996,0,0,0,-996,-996,1,1033672,"SS",121,,,0.735,0.751,2.55,0.751,14.53,1,-996,10,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1151303,"SS",121,,,1,0.428,0.444,2.12,0.444,8.6,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,-996,1,0,0,-996,0,0,-996,0,0,-996,-996,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,6,-996,-996,-996,-996,-996,-996,7,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,1
105908,10,10,9,0,0,1,1,0,2,0,3,54,6844.70252663423,2,7,7,7,0,0,0,-996,-996,-996,3982,0,136.799312911537,2910.83333333333,2863.5,3982,3982,3982,3982,3982,3982,3982,2910.83333333333,2863.5,3982,1,1,0,0,-996,-996,-996,-996,2,-996,-996,3,1,1,-996,0,770,64,200,0,157,40,0,291,50,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,1,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,3,1158977,"SS",121,,,0.357,0.583,3.55,0.483,9.63,1,-996,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,121,0,1,9,,,,,,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,0,1,0,0,-996,0,1,-996,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,0,0,0,0,7,5,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,240,96,240,96,1,3,3,0,0,0,0,0,0,0,1
105925,7,7,8,0,0,1,1,0,3,0,13,58,12012.1470413057,3,4,4,4,0,0,1,0,1,0,4900,0,255.097613882863,1920.83333333333,1973.41666666667,4899.99999999999,4899.99999999999,4899.99999999999,4899.99999999999,4899.99999999999,4900,4900,1920.83333333333,1973.41666666667,4900,0,0,-996,0,-996,-996,-996,-996,1,0,0,2,1,2,-996,0,525,12.25,0,0,240,30,20,160,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,4,1125842,"SM",122,,,0.569,1.35,5.42,0.88,17.08,1,-996,10,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,121,0,1,1,-996,-996,-996,-996,-996,0,-996,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,3,0,1,0,0,0,0,-996,0,1,-996,1,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,5,4,5,-996,-996,-996,-996,-996,0,4,6,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
105933,7,7,8,0,0,1,1,0,3,0,17,30,24027.4458560177,3,6,6,6,0,0,0,-996,-996,-996,8627.93149084,0,334.307968647336,2580.83333333333,2556.5,2298.11138625967,6043.88838155746,15744.7791221997,16758.9677058103,2293.91085826128,1100,8627.93149084,2580.83333333333,2556.5,1100,1,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,3,-996,0,800,0,0,0,185,0,85,44,0,0,0,0,220,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,2,1115055,"SS",121,,,1.551,1.923,5.72,-996,-996,1,-996,10,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,123,0,1,4,-996,-996,-996,-996,-996,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,4,4,1,0,1,1,0,0,-996,0,0,-996,-996,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,-996,-996,-996,-996,-996,2,7,7,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,952,952,952,952,1,3,3,0,0,0,0,0,0,0,1
